6.0000000000000012e-02 -1.3440457820312603e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.9733705254641443e+00 9.9999999999996747e-01
6.6944444444444459e-02 -1.3436831795819333e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.9771200330729020e+00 9.9999999999996669e-01
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
6.7118055555555556e-02 -1.3436744869299246e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.9772139422865793e+00 9.9999999999996847e-01
6.7146990740740736e-02 -1.3436730399185439e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.9772295944596996e+00 9.9999999999996625e-01
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
6.7136140046296297e-02 -1.3436735824887527e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.9772237248735944e+00 9.9999999999996925e-01
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
6.7136140046296297e-02 -1.3436735824887527e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.9772237248735944e+00 9.9999999999996925e-01
6.7136366102430553e-02 -1.3436735711844838e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.9772238471563792e+00 9.9999999999996647e-01
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
6.7136403778452924e-02 -1.3436735693004420e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.9772238675368445e+00 9.9999999999996791e-01
6.7136419476795578e-02 -1.3436735685154249e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.9772238760287024e+00 9.9999999999996791e-01
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
6.7136418691878447e-02 -1.3436735685546757e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.9772238756041114e+00 9.9999999999996692e-01
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
6.7136418593763805e-02 -1.3436735685595824e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.9772238755510365e+00 9.9999999999996847e-01
6.7136418650997343e-02 -1.3436735685567200e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.9772238755819957e+00 9.9999999999996880e-01
