1.2500000000000001e-02 -4.2541645015377616e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9623332753464062e+00 9.9999999999996370e-02
1.8750000000000003e-02 -4.2503738259888124e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9730268969457150e+00 9.9999999999996356e-02
2.1093750000000001e-02 -4.2491469071088483e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9770670454306396e+00 9.9999999999996453e-02
2.1093750000000001e-02 -4.2491469071088483e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9770670454306396e+00 9.9999999999996453e-02
2.1191406250000003e-02 -4.2490980863280764e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772357095652788e+00 9.9999999999996425e-02
2.1191406250000003e-02 -4.2490980863280764e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772357095652788e+00 9.9999999999996425e-02
2.1194458007812503e-02 -4.2490965636435984e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772409807264317e+00 9.9999999999996383e-02
2.1195983886718756e-02 -4.2490958023687425e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772436163162457e+00 9.9999999999996272e-02
2.1196365356445319e-02 -4.2490956120570478e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772442752146597e+00 9.9999999999996439e-02
2.1196365356445319e-02 -4.2490956120570478e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772442752146597e+00 9.9999999999996439e-02
2.1196389198303231e-02 -4.2490956001626601e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443163958249e+00 9.9999999999996314e-02
2.1196398138999945e-02 -4.2490955957022675e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443318387616e+00 9.9999999999996397e-02
2.1196400374174123e-02 -4.2490955945871700e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443356994964e+00 9.9999999999996425e-02
2.1196400932967669e-02 -4.2490955943083947e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443366646781e+00 9.9999999999996494e-02
2.1196401026099924e-02 -4.2490955942619324e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368255459e+00 9.9999999999996383e-02
2.1196401061024522e-02 -4.2490955942445091e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368858656e+00 9.9999999999996342e-02
2.1196401066845290e-02 -4.2490955942416053e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368959216e+00 9.9999999999996328e-02
2.1196401068300480e-02 -4.2490955942408798e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368984352e+00 9.9999999999996494e-02
2.1196401068846175e-02 -4.2490955942406072e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368993766e+00 9.9999999999996508e-02
2.1196401068891649e-02 -4.2490955942405845e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368994548e+00 9.9999999999996453e-02
2.1196401068914385e-02 -4.2490955942405728e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368994939e+00 9.9999999999996578e-02
2.1196401068917226e-02 -4.2490955942405717e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368995001e+00 9.9999999999996383e-02
2.1196401068917937e-02 -4.2490955942405711e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368995019e+00 9.9999999999996314e-02
2.1196401068918468e-02 -4.2490955942405711e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368995027e+00 9.9999999999996370e-02
2.1196401068918600e-02 -4.2490955942405706e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368995045e+00 9.9999999999996425e-02
2.1196401068918600e-02 -4.2490955942405706e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368995045e+00 9.9999999999996425e-02
2.1196401068918607e-02 -4.2490955942405706e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368995045e+00 9.9999999999996370e-02
2.1196401068918607e-02 -4.2490955942405706e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368995045e+00 9.9999999999996370e-02
2.1196401068918607e-02 -4.2490955942405706e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368995045e+00 9.9999999999996370e-02
2.1196401068918607e-02 -4.2490955942405706e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.9772443368995045e+00 9.9999999999996370e-02
