-6.3563263598634318e-02 -4.1666666666666657e-03 0.0000000000000000e+00 0.0000000000000000e+00 2.6625085110132276e+00 1.1000000000001948e+00
-6.3540280620426146e-02 -3.4722222222222272e-04 0.0000000000000000e+00 0.0000000000000000e+00 2.6625693758594839e+00 1.1000000000001973e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.3540152421685175e-02 -1.5625000000000014e-04 0.0000000000000000e+00 0.0000000000000000e+00 2.6625697154652563e+00 1.1000000000001973e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.3540120095666688e-02 -1.3020833333333580e-05 0.0000000000000000e+00 0.0000000000000000e+00 2.6625698010989018e+00 1.1000000000001973e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.3540119871180356e-02 -1.0850694444446683e-06 0.0000000000000000e+00 0.0000000000000000e+00 2.6625698016935799e+00 1.1000000000001968e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.3540119871180356e-02 -1.0850694444446734e-06 0.0000000000000000e+00 0.0000000000000000e+00 2.6625698016935799e+00 1.1000000000001970e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.3540119869763809e-02 -3.3908420138911765e-07 0.0000000000000000e+00 0.0000000000000000e+00 2.6625698016973320e+00 1.1000000000001970e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.3540119869641531e-02 -1.5258789062522873e-07 0.0000000000000000e+00 0.0000000000000000e+00 2.6625698016976567e+00 1.1000000000001970e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-6.3540119869610834e-02 -1.2715657552312061e-08 0.0000000000000000e+00 0.0000000000000000e+00 2.6625698016977379e+00 1.1000000000001973e+00
-6.3540119869610695e-02 1.0596381293174041e-08 0.0000000000000000e+00 0.0000000000000000e+00 2.6625698016977388e+00 1.1000000000001973e+00
